id,name,country,city,street,postal_code
10096,Pro-Pac,,,,
15199,ABB Group,Canada,Montréal,"400 Montfort, C-0120",H3C 4A8
15198,GroupeMelocheAchats,,,,
15204,Nemaska Lithium,Canada,Bécancour,"1580 boul. Port-Royal, bureau 250",G9H 1X6
511,Lainco,Canada,Terrebonne,"1010, Fernand-Poitras",J6Y 1V1
10088,Technosub,Canada,Rouyn-Noranda,1156 Av. Larivière,J9X4K8
38420,ANDRITZ_Hydro,,,,
38289,Factory Bucket,Canada,London,380 wellington street,N5X0M3
1324,Brp,Canada,Valcourt,841 Rue Cartier,J0E 2L0
38420,ANDRITZ Hydro,Canada,Pointe-Claire,6100 Trans-Canada Hwy,H9R 1B9
38452,M2S Électronique,Canada,Chicoutimi,359 Marie Rollet,G7K 1G8
38764,Takeuchi,Canada,Montreal,5586 rue charleroi,H3V 1C9
38779,Honey,,,,
38414,rilo,United States,TORONTO,"Pariser Straße, Berlin, Allemagne",33445
38813,ARA Robotics,Canada,Montréal,204-2260 Ave Aird,H1V 2W6
713,Airex Industries Inc.,Canada,Drummondville,"3025, rue Kunz",J2C 6Y4
38820,Enertec,Canada,Montréal,400 rue montfort,H3C 4A8
38819,CAE Inc.,Canada,test,test,8888899985
38851,Heavy Pumps,V3K 7C1,Coquitlam,1550 Brigantine Drive,Canada
29,Procepack,Canada,Terrebonne,"960 industriel,",J6Y 1X1
35,Wastack,Canada,Montréal,"1001, rue Lenoir, B-521",H4C 2Z6
213,ISI Controls,Canada,Montréal,4030 CHEMIN DU BOIS-FRANC,h4s 1a7
190,Multimodules,Canada,Louiseville,80 Ave St- Martin,J5V 1B4
241,Treebone Design,Canada,Montréal,6732 Jeanne-Mance,H2V 4L3
185,Entreprises L.M.,Canada,Montréal,3006 RUE SAINTE CATHERINE EST,H1W 2B8
1078,Brampton Precision Parts Inc (DO),,,,
284,Les Industries Intercept inc.,Canada,Laval (13),75 Bld des Prairies,H7N 2T2
339,Canimex Inc - Achats,Canada,Drummondville,285 rue Saint-George,J2C 4H3
492,Qualipieces,Canada,Drummondville,2075 joseph st cyr,j2c 0b9
31,Puzzle Medical Devices,Canada,Montréal,"14-400 rue Montfort, Suite C0160",H3C 4J9
312,Diacarb (Achats),Canada,Montréal,2525 Place de Miniac,H4S 1E5
261,Stace,Canada,Saint-Augustin,75 rue d’Anvers,G3A 1S5
285,MOULES CP,Canada,Boucherville,1241 Rue Graham-Bell,J4B 6A1
479,Julien Inc,Canada,Québec,955 rue Lachance,G1P 2H3
586,Structures Chartrand,Canada,Prévost,532 versant du ruisseau,J0R 1T0
638,SIEGES DUCHARME,Canada,Montréal,9275,H1P 3H7
3,Not active,Canada,Montréal,3105,H3S 1R3
731,Consultant RB2 Inc,Canada,Boucherville,911 Rue Anne-Le Moyne,J4B 3S7
247,E-Nov Conseil,Canada,Québec,255 rue Notre-Dame-des-Anges,G1K 3E7
823,SharkTank Digital Inc,Canada,Mississauga,5800 Ambler Drive Suite 210,L4W 4J4
819,Alco-TMI Fabrication Inc.,Canada,Alma,"995, avenue Bombardier",G8B 6H2
808,Qualified3D,United States,Southfield,"21415 Civic Center Dr, Ste 100",48076
895,Beckner and Son's Ltd.,Canada,South Huron,"72415 London Rd, Hensall",N0M 1X0
890,Adventec Manufacturing Inc.,Canada,Hamilton,55 Innovation Dr,L9H 7L8
964,Mecademic Robotics,Canada,Montréal,1300 Saint-Patrick St.,H3K 1A4
999,Sakaw,Canada,Pointe-Claire,880 Avenue Selkirk,H9R 3S3
1008,Beverly Hills,United States,Beverly Hills,123 Main St,90210
825,Narval,Canada,Lévis,7596 rue de la sarcelle,G6X 3S8
1066,rafale@etsmtl.ca,Canada,Montréal,1100 rue Notre-Dame Ouest,H3C 1K3
792,IQ-CRIQ MONTREAL,Canada,Montréal,"1201, boulevard Crémazie Est, bureau 1.210",H2M 0A6
1218,CODES Gestion inc,Canada,Québec,121 rue des merles,G1E 5M5
1289,Les Équipements récréatifs Jambette,Canada,Lévis,"700, rue des calfats, Lévis",G6Y 9E6
1316,Glacies Technologies,Canada,Sherbrooke,"165 rue wellington nord, suite 10",J1H 5B9
6562,Niedner,,,,
5533,Maker,United States,Marysville,1100 N 16th St,66508
4054,hydrep,Canada,Jonquière,3560 rue de l'énergie,G7X 9H3
5524,Scepter inc.,Canada,Saguenay,2030 Chemin de la Réserve,G7J 0E1
6546,Dals,,,,
6535,Ventec,,,,
6547,TAO DESIGNS LLC,,,,
9980,Robotfly,,,,
10016,Alcoa,,,,
10020,E.S. FOX LIMITED,,,,
10022,Dormakaba,,,,
10084,Ivaco Rolling Mills,,,,
10094,Fives Group,,,,
10100,Machinex,,,,
10111,Tekni-Plex,,,,
10112,Railveyor,,,,
10116,Jamec-Achats,,,,
10121,Sollum Technologies,,,,
10122,Hitachi Energy,,,,
271,Groupe Canam,Canada,Laval (13),"807, rue Marshall, bureau 100",H7S 1J9
15200,HKD Snowmakers,Canada,Lac-Jacques-Cartier,"5780 Bd Sainte-Anne, Boischatel",G0A 1H0
453,Tetra Tech,Canada,Saguenay,3251 boulevard st-françois,G7T 1A1
38282,Provisur,United States,Mokena,9150 191st Street,60448
10138,AeroMontreal,Canada,Montréal,"380, Saint-Antoine street West, suite 3120",H2Y 3X7
15230,Bombardier_FMP,,,,
9865,Tenco,,,,
38298,Manufacturiers & Exportateurs du Québec (MEQ),Canada,Montréal,507 Pl. d'Armes bureau 950,H2Y 2W8
6522,PCP aluminium,Canada,Saguenay,905 rue de l'inovation,G7B3N8
38299,Galland Henning Nopak,United States,Franklin,10179 S 57th St,53132
10086,MDA,Canada,Ste-Anne-Bellevue,"21025, autoroute Transcanadienne",H9X 3R2
38305,Ingreda trading,Canada,Delta,11967 80 ave,V4C0E2
38411,Coractive,Canada,Laval,767 rue Daladier,H7X 2M1
38419,ABC Company,Canada,Winnipeg,34 Lakewood Blvd,R2J 2M6
10016,Alcoa Inc.,Canada,Deschambault,1 Bd des Sources,G0A 1S0
38435,Electron,Canada,Laval (région administrative),2180 Rue Michelin,H7L 5C3
38450,C2.0,Canada,Montréal,24 Mont-Royal Avenue West,H2T2S2
38768,Optima,Canada,Beloeil,1000 Rue Victor-Doré,J3G 0W5
784,Cristal Controls,Canada,Québec,"2025 Lavoisier, suite 135",G1N 4L6
38479,Fournier Industries,Canada,Montreal,12345,h3v1c88
38418,Rovibec,Canada,Nicolet,475 Rte du Port,J3T 1W3
15204,Nemaska_Lithium,,,,
38439,MHI RJ AVIATION ULC,Canada,Boisbriand,"3655 Avenue des Grandes Tourelles, Suite 110",J7H 0E2
101,Presental Inc,Canada,Saint-Charles-de-Bellechasse,2695 ave Royale,G0R 2T0
27,Dyze Design,Canada,Longueuil,1505 rue saint-thomas suite 100,J4P 3S2
212,Canada Métal Nord-Amérique,Canada,Montréal,"8271, rue Lafrenaie",H1P 2B1
834,Open Benchtable,Canada,Montréal,-,H3C 1Z5
209,Expo Rénovation,Canada,Plessisville (ville),40 rue Saint-Pierre,G6L 5A9
288,Airgomig,Canada,Montréal,"2642, rue Diab",H4S 1E8
265,Polytechnique de Montréal,Canada,Montréal,"C.P. 6079, succ. Centre-ville",H3C 3A7
289,Sanicart,Canada,Montréal,123 à confirmer,h1h 1h1
260,Storcan,Canada,Châteauguay (Québec),"108, Bélanger",J6J 4Z2
273,AutomaTech Robotik,Canada,St-Apollinaire,"134, rue Industrielle",G0S 2E0
246,Groupe Delom,Canada,Montréal,13065 Rue Jean Grou,H1A 3N6
341,Machinerie Lico,Canada,Saint-Georges,9550 10e Av parc industriel,G5Y 8J8
512,Vamcorp,Canada,SALABERRY-DE-VALLEYF,635 BOUL DES ERABLES,J6T 6G3
615,iotan,Canada,Montréal,2012 rue Masson,H2H 1A6
611,Jostar,Canada,Brossard,4005 bienvenue,J4Z 2Y5
665,asdsad,Canada,Montréal,323 sdnsa,H2J 3J4
728,OMERS Ventures,Canada,Toronto,5 Almayo Crescent,M9V 2L3
588,Safari Condo,Canada,Adstock,810 rue du parc,G0N 1P0
781,PBSC,Canada,Longueuil,1120 Boulevard Marie-Victorin,J4G 2H9
754,Produits Naturels ika Inc.,Canada,Laval (13),910 rue Drouin,H7X 2X4
863,Revive Performance,Canada,Area C (Chilako River/Nechako),5953 Hastings,V2N 5J9
598,Centiped,Canada,Montréal,"1000 Rue Saint-Jacques, Montréal, QC",H3C 1G7
945,sdwd,Canada,Québec,444 444,G1S 3E9
1035,Atelier TechnoFab,Canada,Dunham,2555 rue saguenay,J0E 1M0
234,M1 Composites Technologie,Canada,Laval (13),"2460, Michelin Laval, Quebec,",H7L 5C3
1017,Laboratoire PULÉTS - ÉTS,Canada,Montréal,1100 rue Notre-Dame Ouest,H3C 1K3
4223,Predimach Achats,Canada,Princeville,"860, Route 116",G6L 5L6
1233,Manufactor,Canada,Montréal,790 Rue William,H3G 2A4
1221,[Obsolete] Rio Tinto,Canada,Saguenay,1955 Boul. Mellon,G7S 4L2
1288,MindCore Technologies,Canada,Terrebonne,2425 bl. Édouard Michelin,J6Y 4P2
1281,ABC Dust Technologies Corp,Canada,Québec,2740 Rue Einstein,G1P 4S4
1310,Space Concordia,Canada,Montréal,1455 Boul. de Maisonneuve Ouest H-965,H3G 1M8
2541,"GMW Group, Inc.",Canada,Senneville,20425 Avenue Clark-Graham,H9X 3T5
3966,Industries Acadiennes,Canada,Montreal,400 Rue Montfort,H3C 4J9
6533,Set47 - Achats,,,,
6557,Regitex,,,,
6564,Usinatech - Achats,,,,
6553,Simard Suspensions,,,,
6548,Silver Clear,,,,
6566,Mercier Industries - Achats,,,,
6537,Inno Box,,,,
6567,Lumen,,,,
10019,Ontario Power Generation,,,,
10035,CMP Advanced Mechanical Solutions,,,,
10078,Combustion Expert,,,,
10081,Jalarue,,,,
10092,Sotecma,,,,
10095,Cascades,,,,
10103,Groupe Ocean,Canada,Québec,105 #500 rue Abraham Martin,G1K 8N1
10115,Motrec,,,,
10117,Magnor,,,,
10137,Vulcain-Achats,,,,
15192,Vétérinov,Canada,Laval,767 rue Daladier,H7X 2M1
15193,Allianceme,,,,
15198,Groupe Meloche - Achats,Canada,Beauharnois,"925, rue du Caryer, bureau 201,",J6N 0S6
15197,Valks's Machinery - Procurement,,,,
12210,FABRI MEKA,,,,
15198,Groupe Meloche - Achats 2,Canada,Beauharnois,"925, rue du Caryer, bureau 201,",J6N 0S6
38283,BRP MEGATECH,Canada,Shawinigan,90 28e Rue,G9T 3P8
38295,Sonaca Montréal - Achats,Canada,Mirabel,13075 Brault,J7J 1P3
38298,Manufacturiers_&_ExportateurS_du_Québec_(MEQ),,,,
38302,EB Équipements,Canada,Montreal,200,H3H2M8
12351,Industek,Canada,Victoriaville,"200, rue François-Bourgeois",G6T 2G8
6544,Dispomed Ltée,Canada,Joliette,745 nazaire-laurin,J6E0L6
38433,EFTMobilityAG,,,,
38461,Mitsubishi Laser,Canada,chicoutimi,1123 rue Lorenzo-Genest,g7h 6p6
38481,Calvary_Robotics,United States,Webster,855 Publishers Pkwy,14580
38481,Calvary Robotics,United States,Webster,855 Publishers Pkwy,14580
38762,Groupe_SEP,,,,
12090,EPIQ Machinery,,,,
38834,Arrow Speed Controls,Canada,East Angus,"189, Angus sud",J0B 1R0
12295,Fornirama,Canada,Montréal,9100 Bd Maurice-Duplessis,H1E 7C2
38462,Latesys Canada,Canada,Brossard,3605 Rue Isabelle,J4Y 2R2
10141,Litostroj Hydro Inc.,,,,
